DT,TICKERS,WGT,PX,DIVIDEND,LEVERAGE,PRICEMO,RETURNVOL,MCAP,EY,RtnM,GICS
07/31/2013,1109 HK,0.624684,21.3,1.5775,0.3388,NA,35.804,124164.169,9.3,0.004716981,60102030
07/31/2013,1199 HK,0.263905,10.9,3.5596,0.5443,NA,31.286,30598.5593,7.058,0.081349206,20305030
07/31/2013,12 HK,0.746813,30.053,1.991,0.2477,1.24,25.77,129883.9996,14.1617,0.045358099,60102010
07/31/2013,1249772D HK,2.177425,109,2.8991,NA,-7.27,20.847,252461.9094,NA,0.036121673,60102030
07/31/2013,1299 HK,6.362447,36.75,1.0503,0.0759,25.25,22.159,442617,6.1485,0.118721461,40301020
07/31/2013,13 HK,2.68272,87.55,2.3758,0.3953,10.06,19.67,373258.0965,7.5582,0.073574494,20105010
07/31/2013,135 HK,0.529409,11.42,2.014,0.2692,-15.58,24.809,92073.6385,7.4243,-0.17005814,10102040
07/31/2013,1398 HK,5.408478,5.1,5.9375,NA,-7.23,25.571,1736526.067,18.0179,0.042944785,40101010
07/31/2013,144 HK,0.434331,24.25,2.8866,0.2924,-1.63,30.121,61174.9173,6.5947,0.004140787,20305030
07/31/2013,151 HK,1.097747,10.5,2.1129,0.068,11.87,31.623,138849.2622,3.5915,-0.038461538,30202030
07/31/2013,16 HK,2.18557,103.5,3.2367,0.1967,-10.66,20.2,276443.118,14.7755,0.033966034,60102010
07/31/2013,17 HK,0.617305,10.675,3.5273,0.6007,-12.24,28.864,71573.5506,20.1416,0.055885262,60102010
07/31/2013,1880 HK,0.746831,11.2,1.7814,0.0317,-30.19,40.697,94463.4141,5.8305,0.05065666,25203020
07/31/2013,1898 HK,0.232172,4.14,6.4062,0.4823,-48.2,37.092,74558.7863,15.7733,0.019704433,10102050
07/31/2013,19 HK,0.893315,91.5,3.8251,0.2497,4.76,17.795,136894.2002,11.3278,-0.025559105,60102010
07/31/2013,1928 HK,1.457631,41.95,3.1704,0.0719,15.66,35.028,338010.6502,3.9847,0.147742818,25301010
07/31/2013,2 HK,1.751375,64.3,3.9969,0.3656,7.49,11.563,162450.779,5.5101,0.024701195,55101010
07/31/2013,23 HK,0.567659,29.1,3.6426,NA,-0.71,18.274,65817.3371,10.143,0.041144902,40101010
07/31/2013,2318 HK,1.467981,25.1,1.1225,0.8606,-19.81,24.25,351411.9828,7.6364,-0.038314176,40301020
07/31/2013,2388 HK,1.295246,24.35,5.0842,NA,2.88,17.611,257447.1997,8.1331,0.020964361,40101010
07/31/2013,2628 HK,1.98953,18.6,0.9526,0.2716,NA,26.871,487807.6442,4.2211,0.010869565,40301020
07/31/2013,267 HK,0.198768,8.42,5.3444,NA,-27.98,32.24,30728.3193,NA,0.012019231,20105010
07/31/2013,27 HK,1.359818,40.85,NA,0.0639,27.74,36.193,171997.4889,4.9968,0.075,25301010
07/31/2013,291 HK,0.413609,21.953,1.2526,0.268,-4.53,32.006,57547.2307,4.8174,-0.018465528,30201010
07/31/2013,293 HK,0.243607,14.36,0.5571,0.6364,-0.65,23.529,56489.9998,3.2121,0.05899705,20302010
07/31/2013,3 HK,1.639105,12.344,1.6005,0.1451,10.16,17.307,190046.2575,3.4814,0.048500807,55102010
07/31/2013,322 HK,0.539793,19.18,1.3034,0.0984,1.05,26.33,107290.9533,2.7182,-0.05049505,30202030
07/31/2013,3328 HK,0.635393,5.05,6.0057,NA,-12.9,26.033,363561.5067,21.3102,0.01,40101010
07/31/2013,386 HK,2.116123,5.77,5.005,0.3623,-13.79,24.902,651862.3212,10.6929,0.056776557,10102010
07/31/2013,388 HK,1.898908,120.5,2.7469,0.0532,-10.03,24.054,139054.8818,3.1056,0.029035013,40203040
07/31/2013,3988 HK,3.711291,3.25,6.8148,NA,-5.91,23.639,929902.4876,20.7948,0.018808777,40101010
07/31/2013,4 HK,1.453519,25.069,6.5819,0.3088,11.58,29.417,202234.2969,53.7995,0.023767713,60102010
07/31/2013,494 HK,0.863115,8.421,3.6813,0.1081,-3.37,39.082,85777.688,4.9572,-0.037489999,25203010
07/31/2013,5 HK,15.357279,87.15,4.0953,NA,10.6,17.214,1624657.279,7.5019,0.072615385,40101010
07/31/2013,6 HK,1.388923,69.65,3.5607,0.1545,15.16,18.79,148651.3287,6.8461,0.041106129,55101010
07/31/2013,66 HK,0.601066,28.85,2.7383,0.1846,1.9,16.932,167257.706,8.2187,0.008741259,20304010
07/31/2013,688 HK,1.312819,22.083,1.766,0.3359,-5.83,30.124,182657.9723,11.8412,0.098274233,60102030
07/31/2013,700 HK,5.620787,70.354,0.2843,0.0207,35.41,26.457,651703.2731,2.828,0.156472425,50203010
07/31/2013,762 HK,0.773424,11.38,1.3345,0.3997,-6.73,31.284,269024.4225,4.2292,0.104854369,50101020
07/31/2013,83 HK,0.468527,10.96,4.3796,0.1596,-19.97,28.342,65188.1534,17.9982,0.003663004,60102030
07/31/2013,836 HK,0.496625,18.06,2.8239,0.4398,2.59,38.16,86371.853,11.5515,-0.022727273,55105010
07/31/2013,857 HK,2.750826,9.07,3.8849,0.2768,-8.81,22.5,1846926.156,9.1552,0.099393939,10102010
07/31/2013,883 HK,3.594023,14,3.3571,0.2487,-7.99,24.154,625064.3984,13.402,0.063829787,10102020
07/31/2013,939 HK,7.003391,5.79,5.8581,NA,-7.87,25.832,1444095.973,18.1496,0.054644809,40101010
07/31/2013,941 HK,7.151354,82.5,4.1345,0.0322,3.05,17.718,1658329.761,9.9345,0.018518519,50102010
07/31/2013,992 HK,0.686369,7.07,2.6167,0.0732,-0.79,36.478,73459.5784,7.0873,0.0056899,45202030
07/31/2014,101 HK,0.666683,24.05,3.1185,0.3263,-2.96,22.622,107869.2408,7.0645,0.006276151,60102010
07/31/2014,1044 HK,0.820584,80.492,2.2984,0.2199,NA,24.642,102131.0329,3.6466,0.020229162,30302010
07/31/2014,1088 HK,0.966224,23,4.9337,0.2524,-3.07,29.105,396298.5859,11.7279,0.026785714,10102050
07/31/2014,11 HK,1.24589,131.8,4.173,NA,0.16,11.835,251980.8775,6.6193,0.04107425,40101010
07/31/2014,1109 HK,0.45913,18.2,2.4011,0.4634,NA,33.244,106124.5377,13.9058,0.283497884,60102030
07/31/2014,1199 HK,0.255009,11.7,2.8718,0.3624,NA,24.52,34383.7292,6.6605,0.089385475,20305030
07/31/2014,12 HK,0.641797,33.775,1.9487,0.2258,12.02,21.055,148346.7162,12.053,0.09039548,60102010
07/31/2014,1249772D HK,2.588724,150.7,2.3477,NA,13.45,20.951,349045.961,NA,0.096,60102030
07/31/2014,1299 HK,6.230846,41.85,1.0662,0.0846,2.52,20.46,504074.7901,3.7829,0.074454429,40301020
07/31/2014,13 HK,2.793064,106,2.2264,0.344,-2.64,21.25,451917.2842,10.4335,0,20105010
07/31/2014,135 HK,0.528448,13.24,1.7372,0.202,-10.34,29.353,106878.4454,5.8987,0.03599374,10102040
07/31/2014,1398 HK,4.860579,5.33,6.1208,NA,-0.84,21.528,1658236.205,18.3036,0.087755102,40101010
07/31/2014,144 HK,0.37256,26.3,2.9278,0.2942,-9.11,30.016,66977.9711,6.6014,0.08677686,20305030
07/31/2014,151 HK,0.954552,10.64,2.5358,0.0772,-4.35,29.616,140405.7205,3.8233,-0.044883303,30202030
07/31/2014,16 HK,1.985784,117.9,2.8414,0.2143,6.16,15.959,321299.5473,10.5706,0.109125118,60102010
07/31/2014,17 HK,0.631649,9.83,4.0221,0.65,-6.36,27.784,85167.216,13.592,0.114512472,60102010
07/31/2014,1880 HK,0.555628,9.69,2.6054,0.0408,-5.62,35.649,81727.7216,6.7608,0.126744186,25203020
07/31/2014,19 HK,0.783175,99.95,3.5018,0.2827,7.09,15.443,146223.6617,8.756,0.04769392,60102010
07/31/2014,1928 HK,1.72434,57.65,3.0009,0.0518,-12.47,36.134,464996.4552,4.4094,-0.015371477,25301010
07/31/2014,2 HK,1.51189,64.55,3.9969,0.3148,1.07,11.681,163082.3916,5.5269,0.014937107,55101010
07/31/2014,23 HK,0.572417,33.15,3.3484,NA,-0.46,19.25,77180.7591,8.9617,0.031104199,40101010
07/31/2014,2318 HK,1.672223,33.25,1.2226,0.8366,-11.82,26.268,476182.4911,7.5522,0.108333333,40301020
07/31/2014,2319 HK,0.638817,18.85,0.6606,0.1692,-3.68,31.531,73828.8967,3.3885,0.051603905,30202030
07/31/2014,2388 HK,1.118377,24.45,4.1309,NA,-6.61,15.663,258504.4777,8.9293,0.08908686,40101010
07/31/2014,2628 HK,2.147733,23.35,1.5929,0.2526,-8.94,26.23,569711.4921,5.1231,0.150246305,40301020
07/31/2014,267 HK,0.31424,15.48,2.261,NA,35.29,29.968,56493.3945,NA,0.139911635,20105010
07/31/2014,27 HK,1.902096,65.95,NA,0.002,-20.71,37.949,279780.6382,4.082,0.063709677,25301010
07/31/2014,291 HK,0.352613,21.678,1.1416,0.3342,-12.1,27.744,57052.7207,2.2694,0.100015223,30201010
07/31/2014,293 HK,0.214733,14.72,1.4946,0.62,-16.61,22.894,57906.1837,5.0808,0.016574586,20302010
07/31/2014,3 HK,1.32271,11.584,1.8761,0.1532,5.21,15.181,178345.2153,3.9005,0,55102010
07/31/2014,322 HK,0.534188,22.05,1.2835,0.109,-3.89,25.413,123473.68,2.7683,0.016129032,30202030
07/31/2014,3328 HK,0.644842,5.96,5.4398,NA,-0.31,22.798,435287.1675,18.2473,0.114018692,40101010
07/31/2014,386 HK,2.428352,7.7,3.9031,0.3327,16.34,26.567,794507.6828,9.5593,0.041948579,10102010
07/31/2014,388 HK,2.377863,173.5,2.0403,0.0362,19.15,22.007,202493.9425,2.2856,0.200692042,40203040
07/31/2014,3988 HK,3.652923,3.72,6.5581,NA,0.87,20.115,976866.6711,19.9146,0.07204611,40101010
07/31/2014,4 HK,1.164858,23.36,7.2774,0.3118,-2.34,25.246,188473.9269,33.6697,0.114716549,60102010
07/31/2014,494 HK,0.752333,10.4,4.7115,0.1152,9.86,32.579,86948.1438,6.0343,0.103799618,25203010
07/31/2014,5 HK,14.576249,83.5,4.5523,NA,-9.12,14.058,1594834.67,7.4487,0.062340967,40101010
07/31/2014,6 HK,1.189213,69.35,3.7058,0.1194,8.78,16.74,148011.0502,42.5168,0.023616236,55101010
07/31/2014,66 HK,0.5488,30.55,3.0115,0.1665,1.27,13.803,177591.4312,8.3286,0.023450586,20304010
07/31/2014,688 HK,1.202354,23.516,1.9986,0.3907,-6.48,30.22,194540.6189,13.3088,0.265934539,60102030
07/31/2014,700 HK,8.916119,128.389,0.1869,0.0371,16.38,35.302,1202188.761,2.1329,0.086293257,50203010
07/31/2014,762 HK,1.001956,13.6,1.461,0.3631,14.81,27.306,324232.6063,4.5853,0.135225376,50101020
07/31/2014,83 HK,0.498275,13.4,3.7313,0.107,16.13,22.817,80620.7663,11.1481,0.05015674,60102030
07/31/2014,836 HK,0.515571,21.75,3.4483,0.4601,13.04,32.917,104274.1835,11.3879,-0.011363636,55105010
07/31/2014,857 HK,2.654969,10.18,3.9237,0.2617,22.44,21.417,1844701.399,8.9087,0.039836568,10102010
07/31/2014,883 HK,3.064066,13.88,4.1066,0.2568,-1.09,24.036,619706.7036,11.2535,-0.002873563,10102020
07/31/2014,939 HK,6.21995,5.98,6.2605,NA,-1.22,20.55,1487666.375,18.9361,0.020477816,40101010
07/31/2014,941 HK,6.470347,85.9,3.8545,0.0054,0.25,18.511,1744835.361,8.4357,0.142287234,50102010
07/31/2014,992 HK,0.754259,10.66,2.2514,0.1818,4.01,34.234,110944.4601,6.0103,0.007561437,45202030
07/31/2015,1 HK,3.761908,115.1,3.1746,0.4332,8.95,26.418,444248.9378,9.2322,0.010535558,20105010
07/31/2015,101 HK,0.600932,22.15,3.4312,0.3353,-0.53,24.782,99353.2842,11.3874,-0.039045553,60102010
07/31/2015,1044 HK,0.834245,83.779,2.3872,0.2432,NA,22.078,106095.4045,3.9402,-0.059170335,30302010
07/31/2015,1088 HK,0.606831,14.76,6.2669,0.2327,NA,29.885,400420.8493,12.7373,-0.165158371,10102050
07/31/2015,11 HK,1.470008,158.9,3.5242,NA,12.72,14.429,303791.8167,8.7949,0.048844884,40101010
07/31/2015,1109 HK,0.638268,21.75,2.2759,0.4323,2.2,42.171,150747.9331,11.5336,-0.135188867,60102030
07/31/2015,1113 HK,2.111375,64.6,NA,0.2591,-1.87,NA,249335.1974,NA,0.00466563,60102030
07/31/2015,12 HK,0.715459,38.467,1.9531,0.202,2.39,22.732,169224.9375,10.1404,-0.034874677,60102010
07/31/2015,1299 HK,7.359705,50.5,1.044,0.0839,9.8,23.828,608392.5854,5.2047,-0.004926108,40301020
07/31/2015,135 HK,0.288662,7.39,2.7064,0.3229,-11.45,32.946,59654.9631,8.7153,-0.063371356,10102040
07/31/2015,1398 HK,4.765777,5.34,5.9709,NA,NA,25.558,2089486.415,18.5149,-0.133116883,40101010
07/31/2015,144 HK,0.440775,28.35,2.716,0.1767,4.76,31.548,73336.7711,6.4655,-0.147368421,20305030
07/31/2015,151 HK,0.702067,8.03,2.3361,0.0932,-18.16,27.101,105448.1721,4.2903,-0.020731707,30202030
07/31/2015,16 HK,2.278032,119.1,2.8128,0.2089,-3.31,19.058,342539.2224,9.3164,-0.051751592,60102010
07/31/2015,17 HK,0.611761,9.37,4.4824,0.6296,0.84,21.203,84300.9567,23.1285,-0.075936884,60102010
07/31/2015,1880 HK,0.657891,8.06,5.293,0.0543,-8.89,35.141,67979.9212,8.9414,-0.097424412,25203020
07/31/2015,19 HK,0.707442,99.35,3.9255,0.2832,-6.5,15.541,144505.1233,8.4019,0.019497178,60102010
07/31/2015,1928 HK,1.004401,34.3,5.8017,0.0909,-19.13,37.817,276763.9868,5.3555,0.314176245,25301010
07/31/2015,2 HK,1.509425,65.85,3.9939,0.2896,-6.66,12.566,166366.7775,6.1521,-0.000758725,55101010
07/31/2015,23 HK,0.546383,31.4,3.535,NA,0.38,17.378,82147.1069,8.2882,-0.073746313,40101010
07/31/2015,2318 HK,2.812753,44.6,1.054,0.6569,NA,34.905,783525.9983,8.4447,-0.148042025,40301020
07/31/2015,2319 HK,0.582106,17.525,0.9986,0.1887,NA,32.744,68743.2972,4.8421,-0.093143596,30202030
07/31/2015,2388 HK,1.398914,31.25,3.584,NA,NA,23.347,330399.3835,6.6373,-0.03250774,40101010
07/31/2015,2628 HK,2.569989,28.55,1.7552,0.1446,-3.77,36.263,946713.416,6.9905,-0.154074074,40301020
07/31/2015,267 HK,0.836297,13.88,1.549,1.4504,-3.38,26.804,345658.1402,NA,-0.001438849,20105010
07/31/2015,27 HK,1.010738,35.7,NA,0.0338,-17.41,43.671,151954.8536,4.2202,0.155339806,25301010
07/31/2015,291 HK,0.36761,23.007,1.0757,0.1323,41.88,52.636,61071.6275,2.1764,0.004014837,30201010
07/31/2015,293 HK,0.261831,18.34,1.9629,0.5446,5.9,22.806,72146.699,6.6167,-0.047767394,20302010
07/31/2015,3 HK,1.327771,11.886,2.0113,0.1561,-4.79,14.355,182931.3875,4.1434,-0.027013752,55102010
07/31/2015,322 HK,0.354019,14.92,1.8559,0.1925,-16.84,28.219,83610.0263,3.3863,-0.058080808,30202030
07/31/2015,3328 HK,0.722143,6.82,4.9464,NA,NA,32.647,574009.3136,16.2181,-0.155940594,40101010
07/31/2015,386 HK,1.724065,5.88,4.2689,0.2754,-4.28,27.033,865919.6951,7.0138,-0.121076233,10102010
07/31/2015,388 HK,2.884374,210.2,1.8934,0.0247,23.52,40.318,251701.0472,2.7974,-0.231725146,40203040
07/31/2015,3988 HK,4.074695,4.24,5.595,NA,-1.66,28.135,1525661.359,17.5126,-0.158730159,40101010
07/31/2015,4 HK,0.811804,18.478,9.7956,0.3587,-17.68,22.562,149126.5453,55.723,-0.046493627,60102010
07/31/2015,494 HK,0.427573,6,5.6667,0.1775,-20.62,24.595,50492.6836,7.3999,-0.024390244,25203010
07/31/2015,5 HK,11.607727,69.7,5.5633,NA,-6.46,16.029,1362088.291,7.5834,-0.006414825,40101010
07/31/2015,6 HK,1.225928,73.05,3.6824,0.1014,-12.82,18.82,155907.8186,4.9421,0.033239038,55101010
07/31/2015,66 HK,0.610292,34.55,3.0391,0.136,1.94,17.191,202063.4988,7.8786,-0.042936288,20304010
07/31/2015,688 HK,1.208832,24.158,2.2767,0.3823,2.91,37.629,241091.2068,14.7603,-0.106053878,60102030
07/31/2015,700 HK,9.847235,144.687,0.2488,0.0447,12.71,30.267,1360167.424,2.3953,-0.064640627,50203010
07/31/2015,762 HK,0.792307,10.94,2.2842,0.4163,-6.73,34.57,261981.0774,5.8702,-0.103278689,50101020
07/31/2015,823 HK,1.264211,45.6,4.0096,0.1595,-13.85,20.218,104577.5437,25.9269,0.004405286,60101070
07/31/2015,83 HK,0.443183,12.04,4.1528,0.1006,-5.79,24.337,73253.253,12.8518,-0.070987654,60102030
07/31/2015,836 HK,0.463076,19.94,3.9117,0.503,-5.15,34.626,95699.2746,10.4923,-0.078983834,55105010
07/31/2015,857 HK,1.962772,7.69,4.3147,0.2121,-10.36,29.684,2404444.164,5.618,-0.110982659,10102010
07/31/2015,883 HK,2.076174,9.61,5.9313,0.3869,-6.93,29.853,429062.0621,12.0305,-0.126363636,10102020
07/31/2015,939 HK,6.443489,6.33,5.938,NA,-0.71,24.797,1594194.603,18.1411,-0.105932203,40101010
07/31/2015,941 HK,7.542141,101.5,2.8768,0.0042,-3.86,28.38,2078215.275,6.5522,0.022670025,50102010
07/31/2015,992 HK,0.734606,8.41,3.151,0.2727,-13.73,34.662,93423.7826,6.1726,-0.216945996,45202030
07/31/2017,1 HK,3.209957,102.9,2.6045,0.4527,-5.22,13.992,396955.0662,8.5682,0.05,20105010
07/31/2017,101 HK,0.454981,19.46,3.8541,0.2511,-5.28,22.673,87522.8225,8.0932,-0.002051282,60102010
07/31/2017,1038 HK,0.557681,72.85,3.1572,0.1095,-4.99,16.586,193101.7497,5.3358,0.110518293,55101010
07/31/2017,1044 HK,0.497742,59.6,3.752,0.313,NA,24.515,71811.338,5.7204,0.034722222,30302010
07/31/2017,1088 HK,0.764013,19.46,2.7151,0.2474,NA,33.732,387052.0142,11.4194,0.119677791,10102050
07/31/2017,11 HK,1.50183,170,3.7059,NA,-5.86,12.566,325013.2651,5.4481,0.041028781,40101010
07/31/2017,1109 HK,0.803869,25.1,2.8048,0.4514,NA,27.775,173966.5834,9.894,0.103296703,60102030
07/31/2017,1113 HK,1.891152,63.25,2.419,0.3338,5.69,20.622,233866.7801,10.7241,0.034341783,60102030
07/31/2017,12 HK,0.626764,41.091,3.1175,0.3268,-0.07,16.176,180851.812,13.9285,0.037887399,60102010
07/31/2017,1299 HK,8.585038,61.55,1.452,0.0618,8.31,19.016,743160.3011,5.3206,0.078878177,40301020
07/31/2017,135 HK,0.290576,7.79,0.9499,0.3617,5.05,20.75,62883.9205,1.9061,0.17673716,10102040
07/31/2017,1398 HK,4.661824,5.47,4.9304,NA,-4.37,19.247,2200291.447,16.6104,0.037950664,40101010
07/31/2017,144 HK,0.443679,24.55,3.5438,0.2764,-2.36,24.732,77874.5023,9.0085,0.133949192,20305030
07/31/2017,151 HK,0.381649,5.28,2.6074,NA,-9.55,27.447,66074.5754,5.7994,0.001897533,30202030
07/31/2017,16 HK,1.821727,121,3.2231,0.1705,-2.71,21.1,350437.901,11.9294,0.054925894,60102010
07/31/2017,17 HK,0.718474,10.56,4.1667,0.6729,0.26,22.241,103657.3995,7.6127,0.065590313,60102010
07/31/2017,175 HK,1.119453,18.06,0.6645,0.0167,83.38,47.488,161563.7042,5.4688,0.072446556,25102010
07/31/2017,19 HK,0.44803,77.9,2.6958,0.3259,-13.76,14.534,111929.8511,14.2705,0.021639344,60102010
07/31/2017,1928 HK,1.014184,36.25,5.4897,0.1179,-11.58,29.27,292641.2544,3.6057,0.013986014,25301010
07/31/2017,2 HK,1.822284,83.25,3.3874,0.1971,-4.76,13.753,210327.01,5.9421,0.007869249,55101010
07/31/2017,2018 HK,0.891651,105.1,1.3987,0.0425,NA,40.881,128484.75,4.3157,0.076844262,45203020
07/31/2017,23 HK,0.578887,33.45,1.6741,NA,-8.91,20.004,91111.0343,3.9314,-0.002980626,40101010
07/31/2017,2318 HK,3.490007,57.95,1.4926,0.6229,21.99,20.571,1086127.543,7.375,0.126336249,40301020
07/31/2017,2319 HK,0.483194,15.22,NA,0.255,NA,28.336,59753.579,-1.3775,-0.005228758,30202030
07/31/2017,2388 HK,1.643665,38.45,3.0429,NA,NA,20.401,406523.4012,6.7974,0.029451138,40101010
07/31/2017,2628 HK,2.127534,24.75,1.1133,0.2035,1.03,26.525,851735.2091,3.4679,0.037735849,40301020
07/31/2017,267 HK,0.798461,11.88,2.7778,1.2284,-10.68,18.327,345592.32,11.6138,0.011925043,20105010
07/31/2017,27 HK,1.314687,48.35,NA,0.0343,14.03,32.245,206918.7516,4.0445,0.020042194,25301010
07/31/2017,293 HK,0.111247,12.24,0.4085,0.6985,1.65,23.269,48150.2576,-6.1838,0.00990099,20302010
07/31/2017,3 HK,1.432947,13.436,2.1528,0.144,-2.06,12.583,206737.415,3.6209,0.006819033,55102010
07/31/2017,3328 HK,0.585455,5.79,5.3575,NA,-14.17,19.003,494501.73,18.4893,0.050816697,40101010
07/31/2017,386 HK,1.747767,5.93,4.84,0.2105,-13.33,20.193,829463.9175,8.7725,-0.026272578,10102010
07/31/2017,388 HK,3.011394,222.8,1.9075,0.0191,-1.95,17.982,274400.0344,2.3134,0.104063429,40203040
07/31/2017,3988 HK,3.533183,3.85,5.0192,NA,-7.03,19.069,1281603.742,17.8622,0.005221932,40101010
07/31/2017,4 HK,0.931579,24.956,8.6151,0.221,-0.62,23.897,201617.7609,30.5929,0.02703815,60102010
07/31/2017,5 HK,10.892484,78.45,5.0546,NA,1.16,17.486,1580474.324,1.0874,0.079834825,40101010
07/31/2017,6 HK,1.2404,77.4,3.6047,0.067,-13.51,18.775,165191.852,4.2222,0.122552574,55101010
07/31/2017,66 HK,0.78263,45.15,2.3699,0.178,-0.76,17.767,270992.2698,4.7414,0.027303754,20304010
07/31/2017,688 HK,1.173907,26.5,2.9057,0.4732,-3.17,22.753,290339.3407,14.5566,0.159737418,60102030
07/31/2017,700 HK,10.951096,313.373,0.1947,0.0456,26.23,21.505,2976670.265,2.1253,0.122492621,50203010
07/31/2017,762 HK,0.78427,11.34,NA,0.47,7.85,28.075,271559.8995,0.6891,-0.022413793,50101020
07/31/2017,823 HK,1.624507,63.5,3.597,0.1767,0.95,18.39,140624.7805,12.5062,0.069023569,60101070
07/31/2017,83 HK,0.423521,12.9,3.9535,0.1036,-11.47,23.512,81470.9145,9.2438,0.0078125,60102030
07/31/2017,836 HK,0.331201,14.9,5.8725,0.5945,0.3,25.796,71675.6117,5.9533,-0.027415144,55105010
07/31/2017,857 HK,1.225992,5.03,0.9034,0.2546,-30.67,20.449,1635197.832,2.583,0.052301255,10102010
07/31/2017,883 HK,1.803134,8.74,4.0046,0.3859,-23.61,21.646,390218.7653,7.2764,0.022222222,10102020
07/31/2017,939 HK,8.123653,6.5,4.8915,NA,-6.48,20.98,1637818.637,16.8652,0.074380165,40101010
07/31/2017,941 HK,5.942921,83.75,3.2621,0.005,-16.28,16.392,1714821.693,7.5066,0.010863005,50102010
07/31/2017,992 HK,0.40372,4.84,5.4752,0.308,-15.89,22.271,53765.8902,4.447,-0.018255578,45202030
07/31/2018,1 HK,83.571871,85.3,3.3411,0.5078,-7.63,15.154,329059.976,11.3038,0.025240385,20105010
07/31/2018,101 HK,0.369842,16.5,4.5455,0.2834,-12.72,19.761,74212.3581,12.0888,0.019777503,60102010
07/31/2018,1038 HK,0.427484,58.25,4.103,0.1642,NA,14.369,154401.8794,7.185,0.00171969,55101010
07/31/2018,1044 HK,0.559866,69.85,3.6379,0.2458,NA,27.372,84259.0364,5.3102,-0.074834437,30302010
07/31/2018,1088 HK,0.66619,17.7,6.0877,0.2244,-13.64,35.024,409055.875,14.7888,-0.049409237,10102050
07/31/2018,1093 HK,1.063009,20.5,0.7317,0.0077,38.69,39.998,127981.8773,2.6078,-0.135021097,35202010
07/31/2018,11 HK,1.809008,213.6,3.1835,NA,19.02,17.225,408369.6084,5.4968,0.088685015,40101010
07/31/2018,1109 HK,0.881173,28.7,3.3693,0.4739,7.89,34.63,198917.9659,13.9295,0.085066163,60102030
07/31/2018,1113 HK,1.721259,60.05,2.831,0.2489,-6.45,17.876,222034.7849,18.2195,-0.03611557,60102030
07/31/2018,12 HK,0.63974,43.75,3.5532,0.3189,-2.8,19.415,192555.1649,16.2696,0.054216867,60102010
07/31/2018,1299 HK,9.161083,68.5,1.4599,0.0672,NA,25.09,827220.2949,4.6326,-0.001457726,40301020
07/31/2018,1398 HK,4.746921,5.81,4.8933,NA,NA,26.613,2256783.21,16.0291,-0.010221465,40101010
07/31/2018,144 HK,0.235793,16.24,4.9877,0.4063,-14.95,26.209,53991.9234,15.411,0.018820577,20305030
07/31/2018,151 HK,0.44739,6.49,1.6666,0.1082,12.72,34.279,80795.8735,4.4209,-0.070200573,30202030
07/31/2018,16 HK,1.775785,123,3.4146,0.2126,-0.42,17.709,356331.7717,14.0168,0.038851351,60102010
07/31/2018,17 HK,0.758678,11.18,4.2039,0.6109,-1.14,21.082,114095.6325,20.9568,0.012681159,60102010
07/31/2018,175 HK,1.067656,17.9,1.6201,0.0278,-16.18,44.202,160707.6417,9.29,-0.12039312,25102010
07/31/2018,19 HK,0.469209,85.1,2.4677,0.3193,21.97,15.991,119077.3976,21.4589,0.024067389,60102010
07/31/2018,1928 HK,1.084354,40.4,4.9257,0.1072,2.37,27.922,326445.9982,4.5786,-0.036948749,25301010
07/31/2018,1997 HK,0.768666,57.15,1.6623,0.1947,18.77,NA,173520.3917,12.9606,0.023276634,60102020
07/31/2018,2 HK,1.881263,89.65,3.2683,0.1977,24.98,12.02,226496.2936,6.9616,0.060946746,55101010
07/31/2018,2007 HK,1.024724,12.16,3.9827,0.8079,NA,51.491,263725.267,14.0476,-0.11884058,60102030
07/31/2018,2018 HK,0.811988,100,2.1,0.0548,NA,49.603,122200,4.6899,-0.095022624,45203020
07/31/2018,23 HK,0.485027,31.2,4.1026,NA,2.75,17.407,87598.5665,8.2477,-0.004784689,40101010
07/31/2018,2318 HK,4.203117,72.8,2.5103,0.5692,-10.03,31.021,1309878.144,9.1961,0.008310249,40301020
07/31/2018,2319 HK,0.73983,24.3,NA,0.1763,15.16,38.042,95434.8755,3.0117,-0.086466165,30202030
07/31/2018,2382 HK,1.022626,129.5,0.6238,0.0483,44.7,57.065,142061.5,2.3724,-0.113013699,45203015
07/31/2018,2388 HK,1.557284,38,3.4289,NA,1.22,18.757,401765.6501,7.8109,0.028416779,40101010
07/31/2018,2628 HK,1.613546,19.58,2.5009,0.1799,NA,23.495,707482.5735,7.5091,-0.03308642,40301020
07/31/2018,267 HK,0.713912,11.08,3.2491,1.3457,0.82,19.91,322320.1099,13.0882,0.001808318,20105010
07/31/2018,27 HK,1.658417,63.05,NA,0.0323,8.59,30.521,272327.9283,4.8177,0.037860082,25301010
07/31/2018,288 HK,0.614338,6.3,4.2857,0.2246,-22.98,33.598,92455.5499,9.0157,-0.014084507,30202030
07/31/2018,3 HK,1.637865,16.02,1.9862,0.1411,24.86,10.301,246490.3063,3.464,0.066577896,55102010
07/31/2018,3328 HK,0.548654,5.66,5.9619,NA,NA,20.451,457817.8532,19.0358,-0.058236273,40101010
07/31/2018,386 HK,2.138907,7.57,8.0753,0.1969,22.44,26.09,936301.574,8.3353,0.079885877,10102010
07/31/2018,388 HK,3.020953,231.6,2.3316,0.0113,-7.25,27.236,288749.4435,3.1277,-0.018644068,40203040
07/31/2018,3988 HK,3.237579,3.68,5.6465,NA,-5.06,22.263,1185499.655,18.1274,-0.053984576,40101010
